date,region,population,google_ads_brand_impressions,google_ads_generic_impressions,display_impressions,facebook_impressions,google_ads_brand_cost,google_ads_generic_cost,facebook_cost,display_cost,conversions,GQV_brand,GQV_generic
2024-03-11,Jonkoping County,370009,69,364,0,0,138.54,649.34,0.0,0.0,2,0.00061680801850424051,4.9822667694680032
2024-11-04,Jonkoping County,370009,46,120,0,7,8.95,84.84,0.15,0.0,2,0.000359804677460807,4.399331791313287
2023-08-14,Jonkoping County,370009,96,220,411,5,219.22,252.58,0.26,27.68,2,0.0011822153687997944,5.3928553071189924
2024-05-13,Jonkoping County,370009,25,205,0,0,32.81,866.06,0.0,0.0,2,0.0006682086867129273,5.2066820868671293
2024-11-25,Kalmar County,246352,22,71,0,811,21.2,21.22,74.85,0.0,2,0.00025700334104343357,2.3239784117193523
2024-09-02,Kalmar County,246352,29,53,0,190,10.98,137.27,16.51,0.0,2,0.00010280133641737343,2.9022873297352865
2023-10-02,Kalmar County,246352,39,0,0,0,29.88,0.0,0.0,0.0,2,0.00051400668208686714,3.6024158314058083
2024-02-05,Kalmar County,246352,57,18,0,0,54.71,0.0,0.0,0.0,2,0.00041120534566949372,2.9133384734001542
2023-11-27,Kalmar County,246352,45,168,0,0,37.47,97.67,0.0,0.0,2,0.000359804677460807,3.3520945772295039
2023-04-10,Kalmar County,246352,78,0,0,275,39.9,0.0,27.24,0.0,2,0.00041120534566949372,3.7844255975327679
2024-03-18,Kalmar County,246352,33,0,0,0,56.4,0.0,0.0,0.0,2,0.00041120534566949372,2.8906193780519147
2024-11-18,Kalmar County,246352,11,97,0,4,1.66,134.55,0.12,0.0,2,5.1400668208686716e-05,2.4779748136725779
2023-12-18,Kalmar County,246352,21,321,0,0,10.24,36.82,0.0,0.0,2,0.00015420200462606013,2.656129529683886
2023-12-04,Kalmar County,246352,86,200,0,0,23.79,40.31,0.0,0.0,2,0.00025700334104343357,3.4096633256232329
2024-06-03,Kalmar County,246352,29,26,0,0,8.66,6.08,0.0,0.0,2,0.000359804677460807,2.9505011565150348
2024-02-26,Kalmar County,246352,30,31,0,0,61.33,0.0,0.0,0.0,2,0.00010280133641737343,2.9499357491647391
2024-01-22,Kalmar County,246352,48,32,0,0,70.28,11.88,0.0,0.0,2,0.00015420200462606013,3.0523772809046519
2023-10-09,Kalmar County,246352,72,0,0,0,72.22,0.0,0.0,0.0,2,0.00020560267283474686,3.63562066306862
2024-01-01,Kalmar County,246352,56,27,0,24,20.08,24.28,1.64,0.0,2,0.00015420200462606013,4.1860704189154463
2024-10-14,Kalmar County,246352,19,76,0,35,0.93,0.0,2.37,0.0,2,0.00030840400925212025,2.6549473143150859
2023-05-22,Kalmar County,246352,45,0,0,140,141.96,0.0,13.06,0.0,2,,3.8529940889231562
2024-08-26,Kronoberg County,203351,9,21,0,21,0.9,0.0,5.74,0.0,2,,
2023-10-16,Kronoberg County,203351,61,0,0,0,29.73,0.0,0.0,0.0,2,,
2023-08-14,Kronoberg County,203351,41,0,11,0,54.06,0.0,0.0,0.49,2,,
2023-09-04,Kronoberg County,203351,56,0,4,0,122.53,0.0,0.0,0.18,2,,
2024-03-18,Kronoberg County,203351,34,0,0,0,41.23,0.0,0.0,0.0,2,,
2024-04-08,Kronoberg County,203351,30,0,0,0,4.64,0.0,0.0,0.0,2,,
2024-06-24,Kronoberg County,203351,8,23,0,0,0.58,167.7,0.0,0.0,2,,
2024-09-02,Kronoberg County,203351,23,42,0,143,9.33,291.12,11.82,0.0,2,,
2023-05-08,Kronoberg County,203351,48,0,0,212,21.22,0.0,18.88,0.0,2,,
2023-03-06,Kronoberg County,203351,83,0,0,260,24.05,0.0,18.55,0.0,2,,
2023-12-11,Kronoberg County,203351,39,481,0,0,128.02,51.99,0.0,0.0,2,,
2025-01-13,Kronoberg County,203351,29,47,0,0,4.52,19.4,0.0,0.0,2,,
2023-04-03,Kronoberg County,203351,56,0,0,276,17.67,0.0,22.73,0.0,2,,
2023-07-03,Kronoberg County,203351,59,0,0,0,28.41,0.0,0.0,0.0,2,,
2023-08-21,Kronoberg County,203351,69,0,6,0,152.66,0.0,0.0,0.29,2,,
2024-01-29,Kronoberg County,203351,48,34,0,0,52.69,0.0,0.0,0.0,2,,
2023-05-15,Kronoberg County,203351,46,1,0,172,39.96,0.09,17.3,0.0,2,,
2024-08-05,Kronoberg County,203351,18,34,0,0,32.96,488.19,0.0,0.0,2,,
2024-08-12,Kronoberg County,203351,16,19,0,0,5.9,85.54,0.0,0.0,2,,
2024-09-09,Kronoberg County,203351,16,38,0,104,3.4,14.24,14.21,0.0,2,,
2024-02-05,Kronoberg County,203351,67,28,0,0,84.66,0.0,0.0,0.0,2,,
2024-07-01,Kronoberg County,203351,32,46,0,0,8.34,284.75,0.0,0.0,2,,
2024-01-22,Kronoberg County,203351,62,16,0,0,153.63,11.08,0.0,0.0,2,,
2023-04-24,Kronoberg County,203351,52,0,0,248,19.13,0.0,19.9,0.0,2,,
2024-11-25,Kronoberg County,203351,29,34,0,460,10.14,167.78,45.96,0.0,2,,
2025-02-03,Kronoberg County,203351,29,38,0,2,6.99,0.0,0.08,0.0,2,,
2023-07-17,Kronoberg County,203351,31,0,13,0,27.54,0.0,0.0,0.6,2,,
2024-12-16,Kronoberg County,203351,29,50,0,314,2.58,172.15,49.49,0.0,2,,
2024-09-30,Kronoberg County,203351,35,61,0,94,5.88,378.88,12.45,0.0,2,,
2024-06-10,Kronoberg County,203351,27,28,0,29,5.45,29.43,1.97,0.0,2,,
2025-02-17,Kronoberg County,203351,26,95,0,38,29.99,0.0,1.06,0.0,2,,
2025-01-27,Kronoberg County,203351,14,51,0,4,8.36,84.11,0.08,0.0,2,,
2023-03-20,Kronoberg County,203351,44,0,0,192,36.27,0.0,14.16,0.0,2,,
2024-04-22,Kronoberg County,203351,26,0,0,0,52.04,0.0,0.0,0.0,2,,
2024-09-16,Kronoberg County,203351,22,23,0,95,2.18,34.85,16.65,0.0,2,,
2023-05-29,Kronoberg County,203351,64,0,0,1947,193.95,0.0,97.07,0.0,2,,
2023-12-04,Kronoberg County,203351,55,157,0,0,71.49,41.82,0.0,0.0,2,,
2024-04-15,Kronoberg County,203351,29,0,0,0,3.62,0.0,0.0,0.0,2,,
2023-10-23,Kronoberg County,203351,41,0,0,0,9.75,0.0,0.0,0.0,2,,
2024-05-20,Kronoberg County,203351,35,0,0,0,17.28,0.0,0.0,0.0,2,,
2024-01-01,Kronoberg County,203351,65,40,0,12,294.08,38.13,0.85,0.0,2,,
2023-09-25,Kronoberg County,203351,81,0,0,0,105.67,0.0,0.0,0.0,2,,
2023-04-17,Kronoberg County,203351,59,0,0,284,59.38,0.0,18.7,0.0,2,,
2023-11-27,Kronoberg County,203351,40,130,0,0,47.93,50.31,0.0,0.0,2,,
2024-03-25,Kronoberg County,203351,38,0,0,0,11.66,0.0,0.0,0.0,2,,
2024-09-23,Kronoberg County,203351,29,28,0,19,2.45,70.87,2.22,0.0,2,,
2024-11-04,Kronoberg County,203351,26,64,0,1,7.01,21.66,0.03,0.0,2,,
2024-02-19,Norrbotten County,248620,25,18,0,0,12.4,0.0,0.0,0.0,2,0.00015420200462606013,3.8313030069390903
2024-05-20,Norrbotten County,248620,8,0,0,0,9.72,0.0,0.0,0.0,2,5.1400668208686716e-05,4.0510408635312256
2024-10-14,Norrbotten County,248620,16,77,0,32,64.17,179.04,3.93,0.0,2,0.00015420200462606013,3.1591364687740939
2023-10-30,Norrbotten County,248620,26,2501,0,0,12.6,23.07,0.0,0.0,2,0.00010280133641737343,3.5900282703675148
2023-09-18,Norrbotten County,248620,28,0,0,0,9.81,0.0,0.0,0.0,2,0.00010280133641737343,4.381649961449499
2023-10-09,Norrbotten County,248620,23,0,0,0,47.24,0.0,0.0,0.0,2,0.00015420200462606013,3.9121562580313545
2023-09-11,Orebro County,308375,82,259,1,0,227.25,379.32,0.0,0.07,2,0.00041120534566949372,4.0876895399640194
2024-09-30,Orebro County,308375,58,122,0,92,17.93,452.14,15.22,0.0,2,0.00030840400925212025,3.5713698278077617
2023-04-03,Orebro County,308375,75,924,0,377,47.27,888.88,45.75,0.0,2,0.00015420200462606013,4.0143921870984327
2024-04-22,Orebro County,308375,34,217,0,0,43.5,569.08,0.0,0.0,2,0.00041120534566949372,4.24266255461321
2025-01-20,Orebro County,308375,34,83,0,0,3.33,106.21,0.0,0.0,2,0.00046260601387818041,3.5057825751734772
2024-02-05,Orebro County,308375,84,284,0,0,180.57,394.69,0.0,0.0,2,0.00041120534566949372,3.8041634541249034
2023-10-23,Orebro County,308375,77,189,0,0,114.29,271.17,0.0,0.0,2,0.00061680801850424051,4.0137753790799282
2024-10-07,Orebro County,308375,30,120,0,258,3.17,42.85,28.35,0.0,2,0.00041120534566949372,3.3162169108198407
2023-03-27,Orebro County,308375,78,1018,0,396,48.93,1099.91,44.04,0.0,2,0.00025700334104343357,4.020560267283475
2023-03-20,Orebro County,308375,53,1086,0,388,11.87,1128.79,43.66,0.0,2,0.00041120534566949372,4.0847083012079155
2023-04-10,Orebro County,308375,57,877,0,425,122.91,1695.6,50.27,0.0,2,0.00041120534566949372,4.3200719609354925
2024-05-27,Orebro County,308375,22,49,0,0,4.54,394.32,0.0,0.0,2,0.00025700334104343357,4.026522744795682
2025-02-10,Orebro County,308375,36,44,0,13,7.75,338.89,0.57,0.0,2,0.000359804677460807,3.8499100488306346
2024-10-28,Orebro County,308375,30,85,0,221,21.52,295.98,18.42,0.0,2,0.00046260601387818041,3.3460292983808788
2024-04-08,Orebro County,308375,33,294,0,0,11.41,1100.37,0.0,0.0,2,0.00010280133641737343,4.4364430737599587
2024-01-22,Orebro County,308375,58,218,0,0,40.09,327.68,0.0,0.0,2,0.00030840400925212025,3.7103572346440505
2023-03-06,Orebro County,308375,95,956,0,444,51.86,525.78,41.95,0.0,2,0.00046260601387818041,4.1574402467232074
2024-01-15,Orebro County,308375,60,211,0,0,42.75,372.76,0.0,0.0,2,5.1400668208686716e-05,3.890927782061167
2024-04-15,Orebro County,308375,27,288,0,0,24.89,724.32,0.0,0.0,2,,4.2525828835774862
2024-05-13,Orebro County,308375,24,194,0,0,9.19,419.28,0.0,0.0,2,0.00056540735029555382,4.145463891030583
2023-10-30,Ostergotland County,472446,86,5168,0,0,47.71,908.16,0.0,0.0,2,0.00097661269596504749,6.1841685941917248
2024-08-05,Ostergotland County,472446,38,117,0,0,35.81,122.19,0.0,0.0,2,0.00025700334104343357,5.5579028527370857
2024-09-23,Ostergotland County,472446,39,87,0,42,15.81,225.44,9.42,0.0,2,0.00061680801850424051,5.1159599074787971
2024-10-21,Ostergotland County,472446,29,131,0,896,4.23,266.27,99.66,0.0,2,0.00010280133641737343,5.0391673091750189
2024-09-02,Ostergotland County,472446,49,121,0,379,10.88,395.83,38.53,0.0,2,0.00030840400925212025,4.986995630943202
2024-06-10,Ostergotland County,472446,48,109,0,101,30.94,227.99,13.15,0.0,2,0.00051400668208686714,5.9783603186841425
2024-06-03,Ostergotland County,472446,32,86,0,0,32.99,430.59,0.0,0.0,2,0.00097661269596504749,6.1688511950655363
2025-02-24,Ostergotland County,472446,54,85,0,27,7.35,0.0,0.66,0.0,2,,0.74345926497044457
2023-11-06,Ostergotland County,472446,91,1966,0,0,45.31,974.82,0.0,0.0,2,0.00056540735029555382,5.7620663068619891
2024-03-04,Ostergotland County,472446,91,369,0,0,183.71,1122.09,0.0,0.0,2,0.0010794140323824211,5.3852480082241065
2024-03-11,Ostergotland County,472446,56,431,0,0,166.4,925.81,0.0,0.0,2,0.00097661269596504749,5.3216139809817529
2024-09-30,Ostergotland County,472446,45,173,0,172,10.2,238.33,37.98,0.0,2,0.00046260601387818041,5.1177589308661009
2023-10-02,Ostergotland County,472446,46,305,0,0,26.06,847.56,0.0,0.0,2,0.0006682086867129273,6.0608069904908763
2023-12-11,Ostergotland County,472446,64,1561,0,0,92.63,690.53,0.0,0.0,2,0.000359804677460807,5.3390902081727063
2024-09-16,Ostergotland County,472446,35,101,0,175,8.36,214.09,35.34,0.0,2,0.00051400668208686714,4.9423284502698532
2024-08-26,Ostergotland County,472446,37,79,0,41,14.69,303.85,11.16,0.0,2,0.000359804677460807,5.1536365972757645
2023-08-28,Ostergotland County,472446,98,422,28,0,100.95,768.86,0.0,1.02,2,0.00061680801850424051,6.3536879979439735
2025-01-27,Ostergotland County,472446,42,87,0,6,12.16,539.48,0.23,0.0,2,0.0012850167052171678,5.0433307632999229
2023-03-13,Ostergotland County,472446,70,1650,0,457,15.04,1694.21,42.44,0.0,2,0.00082241069133898745,6.2764841942945262
2024-06-24,Ostergotland County,472446,32,102,0,0,30.67,625.58,0.0,0.0,2,0.00020560267283474686,5.821793883320483
2023-07-03,Ostergotland County,472446,96,292,1,0,42.79,310.2,0.0,0.06,2,0.0011308147005911076,6.6985864816242611
2024-04-22,Ostergotland County,472446,38,320,0,0,10.28,1205.88,0.0,0.0,2,0.00030840400925212025,6.1348753533795941
2023-09-11,Ostergotland County,472446,60,393,13,0,111.52,295.92,0.0,0.84,2,0.00056540735029555382,6.0986378822924694
2024-08-12,Ostergotland County,472446,38,88,0,0,13.57,367.38,0.0,0.0,2,0.00020560267283474686,5.4204060652788488
2023-10-23,Ostergotland County,472446,97,285,0,0,72.9,446.49,0.0,0.0,2,0.00056540735029555382,5.9467489077358007
2024-02-19,Ostergotland County,472446,74,386,0,0,112.37,807.19,0.0,0.0,2,0.000719609354921614,5.4706759187869443
2023-06-12,Ostergotland County,472446,92,319,0,122,49.12,538.24,9.69,0.0,2,0.0011308147005911076,6.2958108455409922
2024-10-14,Ostergotland County,472446,34,117,0,56,11.73,576.94,6.86,0.0,2,0.00051400668208686714,5.0199948599331794
2023-03-20,Ostergotland County,472446,76,1559,0,452,16.54,2167.15,36.74,0.0,2,0.00030840400925212025,6.1910562837316885
2024-04-15,Ostergotland County,472446,32,427,0,0,34.14,1754.9,0.0,0.0,2,0.00020560267283474686,5.9886918529940889
2024-08-19,Ostergotland County,472446,48,66,0,69,18.74,214.28,26.85,0.0,2,0.00061680801850424051,5.1906450783860194
2025-01-20,Ostergotland County,472446,51,70,0,4,3.92,0.0,0.04,0.0,2,0.00030840400925212025,5.1944487278334615
2023-09-18,Skane County,1428626,332,0,0,0,367.8,0.0,0.0,0.0,2,0.0025700334104343356,21.914572089437161
2024-07-29,Skane County,1428626,217,497,0,0,256.46,3011.02,0.0,0.0,2,0.0020560267283474686,21.52598303777949
2023-12-18,Skane County,1428626,300,2048,1,0,357.74,354.59,0.0,0.04,2,0.0014906193780519147,16.883834489848368
2023-09-18,Sodermanland County,301542,60,0,0,0,37.37,0.0,0.0,0.0,2,0.00041120534566949372,4.05869956309432
2024-07-08,Sodermanland County,301542,10,72,0,0,6.93,135.01,0.0,0.0,2,0.00020560267283474686,3.6629658185556413
2024-03-04,Sodermanland County,301542,22,9,0,0,11.14,150.4,0.0,0.0,2,0.00010280133641737343,3.3277820611667952
2024-06-10,Sodermanland County,301542,16,80,0,63,16.42,682.41,5.52,0.0,2,0.00020560267283474686,3.5589308661012593
2024-05-13,Sodermanland County,301542,16,0,0,0,87.04,0.0,0.0,0.0,2,0.00020560267283474686,3.8620406065278847
2023-06-26,Sodermanland County,301542,52,0,0,0,51.42,0.0,0.0,0.0,2,0.00010280133641737343,4.2355692624004115
2023-05-15,Sodermanland County,301542,55,2,0,242,13.6,0.25,20.96,0.0,2,0.00041120534566949372,4.2819840657928552
2023-06-19,Sodermanland County,301542,39,0,0,0,15.87,0.0,0.0,0.0,2,0.00041120534566949372,3.9090722179388333
2024-09-09,Sodermanland County,301542,25,88,0,158,19.11,309.23,26.69,0.0,2,0.00025700334104343357,3.0637368285787714
2025-02-10,Sodermanland County,301542,21,53,0,5,12.27,0.0,0.21,0.0,2,0.00020560267283474686,2.9259830377794911
2025-02-03,Sodermanland County,301542,11,71,0,0,3.68,273.05,0.0,0.0,2,0.00020560267283474686,2.8771524029812388
2023-05-08,Sodermanland County,301542,48,0,0,240,16.34,0.0,17.67,0.0,2,0.00041120534566949372,4.0279105628373166
2024-04-01,Sodermanland County,301542,30,0,0,0,21.75,0.0,0.0,0.0,2,0.00020560267283474686,3.6353122590593676
2023-06-05,Sodermanland County,301542,53,0,0,217,12.3,0.0,20.12,0.0,2,0.00046260601387818041,3.9542534052942688
2023-10-30,Sodermanland County,301542,44,3429,0,0,21.58,59.41,0.0,0.0,2,0.00046260601387818041,3.6066306861989208
2024-12-09,Sodermanland County,301542,34,171,0,940,4.62,361.17,64.21,0.0,2,0.00025700334104343357,4.0072988948856336
2023-11-06,Sodermanland County,301542,57,1248,0,0,7.32,201.67,0.0,0.0,2,0.00020560267283474686,3.543921870984323
2024-07-15,Sodermanland County,301542,16,59,0,0,14.3,482.43,0.0,0.0,2,0.00015420200462606013,3.4122333590336673
2024-12-16,Sodermanland County,301542,24,82,0,572,3.18,56.11,79.26,0.0,2,0.00015420200462606013,3.0425597532767927
2023-11-20,Sodermanland County,301542,40,104,2,0,31.63,43.99,0.0,0.06,2,0.00020560267283474686,3.4177846312002056
2023-05-22,Sodermanland County,301542,39,1,0,200,15.31,0.09,19.62,0.0,2,0.000719609354921614,4.1238242097147264
2024-06-03,Sodermanland County,301542,21,65,0,0,3.42,150.02,0.0,0.0,2,,3.732253919300951
2023-08-28,Sodermanland County,301542,42,0,9,0,18.59,0.0,0.0,0.23,2,0.00015420200462606013,3.8948342328450272
2023-12-04,Sodermanland County,301542,44,179,0,0,18.47,94.59,0.0,0.0,2,0.000719609354921614,3.6968388589051657
2024-02-26,Sodermanland County,301542,28,21,0,0,66.27,129.13,0.0,0.0,2,0.00051400668208686714,3.5316885119506551
2024-12-23,Stockholm County,2473307,511,1266,0,3603,208.76,3790.34,338.6,0.0,2,0.0043176561295296843,34.530763299922896
2024-02-26,Stockholm County,2473307,925,239,0,1,1576.67,600.39,0.04,0.0,2,0.006630686198920586,38.0686198920586
2023-06-05,Stockholm County,2473307,808,0,0,1142,505.88,0.0,138.34,0.0,2,0.0055512721665381647,41.908558211256747
2024-07-15,Stockholm County,2473307,224,972,0,0,203.8,4005.38,0.0,0.0,2,0.00406065278848625,35.636288871755333
2024-08-12,Stockholm County,2473307,675,1368,0,0,757.96,4960.73,0.0,0.0,2,0.0074016962220508865,40.457054741711644
2023-12-18,Stockholm County,2473307,854,3700,0,0,840.35,641.08,0.0,0.0,2,0.0045232588023644306,32.9106656386533
2023-09-11,Uppsala County,407912,44,0,9,0,168.86,0.0,0.0,0.61,2,0.00056540735029555382,5.8108969416602418
2024-11-18,Uppsala County,407912,14,182,0,0,3.2,645.98,0.0,0.0,2,0.00030840400925212025,4.6773580056540736
2023-08-07,Uppsala County,407912,55,0,5,0,42.07,0.0,0.0,0.24,2,0.00010280133641737343,5.74325366229761
2024-05-20,Uppsala County,407912,10,0,0,0,2.78,0.0,0.0,0.0,2,0.00030840400925212025,5.9153945001285013
2024-08-26,Uppsala County,407912,31,89,0,39,20.53,153.25,6.65,0.0,2,0.00015420200462606013,4.9223849910048827
2024-03-04,Uppsala County,407912,66,2,0,0,53.18,43.64,0.0,0.0,2,0.00046260601387818041,5.3852480082241065
2024-11-04,Uppsala County,407912,46,134,0,0,7.47,26.68,0.0,0.0,2,0.00025700334104343357,4.9769725006425087
2023-12-11,Uppsala County,407912,49,856,0,0,41.03,175.62,0.0,0.0,2,0.000359804677460807,5.2148547931123108
2024-12-09,Uppsala County,407912,40,171,0,968,19.31,136.05,63.34,0.0,2,0.00041120534566949372,6.4151631971215624
2024-03-25,Uppsala County,407912,25,0,0,0,11.53,0.0,0.0,0.0,2,0.00020560267283474686,5.27124132613724
2025-02-10,Uppsala County,407912,22,66,0,10,2.53,254.25,0.39,0.0,2,0.00041120534566949372,5.0158828064764842
2024-04-22,Uppsala County,407912,36,0,0,0,14.32,0.0,0.0,0.0,2,0.00025700334104343357,6.723413004369057
2024-11-25,Uppsala County,407912,24,121,0,819,4.54,39.05,83.21,0.0,2,0.00020560267283474686,4.5684399897198666
2023-11-06,Uppsala County,407912,77,1246,0,0,18.92,71.87,0.0,0.0,2,0.00051400668208686714,5.467848882035466
2023-12-18,Uppsala County,407912,46,382,0,0,53.57,40.93,0.0,0.0,2,0.00030840400925212025,4.4002570033410437
2023-11-20,Uppsala County,407912,62,140,0,0,101.94,35.23,0.0,0.0,2,0.00025700334104343357,5.4393215111796449
2023-06-12,Uppsala County,407912,56,0,0,88,31.98,0.0,6.5,0.0,2,0.00030840400925212025,5.2981752762785916
2023-10-23,Uppsala County,407912,53,0,0,0,60.87,0.0,0.0,0.0,2,0.00077101002313030066,6.3632999228989977
2024-06-03,Uppsala County,407912,26,115,0,0,13.97,95.81,0.0,0.0,2,5.1400668208686716e-05,5.4437933693138012
2023-05-01,Uppsala County,407912,70,0,0,403,53.01,0.0,25.42,0.0,2,0.00051400668208686714,6.1101516319712159
2023-10-09,Uppsala County,407912,67,0,0,0,41.14,0.0,0.0,0.0,2,0.00041120534566949372,5.9616037008481113
2023-12-25,Uppsala County,407912,53,22,0,0,39.61,0.0,0.0,0.0,2,0.00015420200462606013,4.87668979696736
2024-09-30,Uppsala County,407912,32,142,0,104,5.54,423.45,17.91,0.0,2,0.00051400668208686714,5.2470316114109483
2024-10-07,Uppsala County,407912,34,163,0,259,15.15,862.53,26.73,0.0,2,0.000359804677460807,5.0423027499357493
2023-04-24,Uppsala County,407912,58,0,0,469,18.53,0.0,48.08,0.0,2,,6.3225905936777176
2024-09-16,Uppsala County,407912,34,138,0,130,11.72,656.87,28.77,0.0,2,0.00015420200462606013,4.9730146491904392
2023-03-13,Uppsala County,407912,55,0,0,425,72.9,0.0,35.87,0.0,2,0.00015420200462606013,5.6887689539964024
2024-04-15,Uppsala County,407912,29,0,0,0,2.03,0.0,0.0,0.0,2,0.000359804677460807,5.9708044204574655
2025-01-20,Uppsala County,407912,14,80,0,1,0.87,34.12,0.02,0.0,2,0.00030840400925212025,5.0391159085068109
2024-08-12,Uppsala County,407912,37,97,0,0,16.37,118.32,0.0,0.0,2,0.00010280133641737343,4.68218966846569
2024-02-26,Uppsala County,407912,72,28,0,0,96.05,0.0,0.0,0.0,2,0.00041120534566949372,5.5846312002056031
2024-04-29,Uppsala County,407912,34,0,0,0,29.63,0.0,0.0,0.0,2,0.00020560267283474686,5.7540478026214341
2023-05-08,Uppsala County,407912,55,0,0,337,45.78,0.0,32.66,0.0,2,0.00025700334104343357,5.9444872783346181
2023-09-04,Uppsala County,407912,69,0,46,0,77.7,0.0,0.0,3.11,2,0.00025700334104343357,5.853302492932408
2024-10-14,Uppsala County,407912,29,132,0,46,2.0,412.41,3.93,0.0,2,0.00030840400925212025,4.9136468774094064
2024-02-05,Uppsala County,407912,86,32,0,0,112.25,0.0,0.0,0.0,2,0.000719609354921614,5.5147776921099974
2024-09-09,Uppsala County,407912,41,123,0,131,41.53,456.47,21.73,0.0,2,0.00046260601387818041,5.0659470573117451
2023-11-13,Uppsala County,407912,41,187,0,0,1.86,109.49,0.0,0.0,2,0.00010280133641737343,5.4490362374710868
2023-12-11,Varmland County,283384,74,904,0,0,32.37,316.22,0.0,0.0,2,0.00077101002313030066,3.8806476484194294
2024-10-07,Varmland County,283384,42,143,0,275,16.34,256.03,23.96,0.0,2,0.00061680801850424051,3.9595476741197637
2023-03-20,Varmland County,283384,53,1177,0,453,60.55,1070.49,40.01,0.0,2,0.00077101002313030066,4.081932665124647
2023-05-15,Varmland County,283384,63,135,0,300,127.65,265.99,22.53,0.0,2,0.00087381135954767413,4.4505268568491392
2025-02-24,Varmland County,283384,52,89,0,32,53.85,70.09,0.83,0.0,2,,0.52824466718067331
2024-10-21,Varmland County,283384,49,166,0,673,32.26,1211.94,70.97,0.0,2,0.0006682086867129273,3.9860190182472373
2024-03-18,Varmland County,283384,48,234,0,0,13.02,508.9,0.0,0.0,2,0.000359804677460807,3.7387304034952455
2023-10-02,Varmland County,283384,20,223,0,0,4.73,747.81,0.0,0.0,2,0.0006682086867129273,4.2660498586481621
2024-12-02,Varmland County,283384,39,113,0,506,4.08,174.94,47.84,0.0,2,0.0013878180416345412,3.8002570033410432
2024-01-22,Varmland County,283384,60,214,0,0,25.67,407.12,0.0,0.0,2,0.00041120534566949372,3.9000257003341043
